Item No,Name,IsPart,Category
43145,Galidor Torso Allegra with Dark Blue Hips,True,Galidor
4315,Hinge Plate 1 x 4,True,Hinge
43151,Galidor Head Allegra,True,Galidor
43153,"Galidor Limb Arm Allegra, Right",True,Galidor
43154,"Galidor Limb Arm Allegra, Left",True,Galidor
4332,"Minifigure, Utensil Broom",True,"Minifigure, Utensil"
43363,"Technic, Figure Accessory Helmet Darth Vader",True,"Technic, Figure Accessory"
4341,"Minifigure, Utensil Pot Cauldron 3 x 3 x 1 & 3/4 with Handles",True,"Minifigure, Utensil"
4342,Bread / Baguette,True,Food & Drink
4345,"Container, Box 2 x 2 x 2",True,Container
4345pb17,"Container, Box 2 x 2 x 2 with Bright Light Yellow 'Restaurant', Fork, Spoon, Noodles, and '555-YUM' on Reddish Orange Background Pattern on Both Sides (Stickers) - Set 42655",True,"Container, Decorated"
4345pb19,"Container, Box 2 x 2 x 2 with White Mini Doll and Dog Outline and Number 27 Pattern (Sticker) - Set 42653",True,"Container, Decorated"
4346,"Container, Box 2 x 2 x 2 Door with Slot",True,Container
4346pb24,"Container, Box 2 x 2 x 2 Door with Slot with Black Double Arrow and Splatters on Lime Background Pattern (Sticker) - Set 8963",True,"Container, Decorated"
4346pb25,"Container, Box 2 x 2 x 2 Door with Slot with Dark Green Rectangle Pattern (Sticker) - Set 8097",True,"Container, Decorated"
4346pb50,"Container, Box 2 x 2 x 2 Door with Slot with White Cross in Red Circle Pattern (Sticker) - Set 42069",True,"Container, Decorated"
4346pb57,"Container, Box 2 x 2 x 2 Door with Slot with Dark Blue Oven Door and White Towel on Bright Light Blue Background Pattern (Sticker) - Set 42655",True,"Container, Decorated"
4347,Window 1 x 4 x 5 with Fixed Glass,True,Window
4349,"Minifigure, Utensil Loudhailer / Megaphone / SW Blaster",True,"Minifigure, Utensil"
4350c01,Electric 4.5V 3 C-Cell Battery Box without Switch 4 x 22,True,"Electric, Battery Box"
4350c02,Electric 4.5V 3 C-Cell Battery Box with Switch 4 x 24,True,"Electric, Battery Box"
4352,Electric 4.5V 3 C-Cell Battery Box Polarity Switch 2 x 4,True,"Electric, Battery Box"
43557,Bionicle Toa Nuva Leg Section,True,BIONICLE
43558,"Bionicle Chest Armor, Toa Nuva",True,BIONICLE
4360,"Minifigure, Utensil Camera with Side Sight (Space Gun)",True,"Minifigure, Utensil"
43614,Bionicle Mask Miru Nuva,True,"BIONICLE, Kanohi Mask"
43615,Bionicle Mask Kakama Nuva,True,"BIONICLE, Kanohi Mask"
43616,Bionicle Mask Pakari Nuva,True,"BIONICLE, Kanohi Mask"
43623,Galidor Head Keewop,True,Galidor
43624,Galidor Torso and Legs Keewop with Medium Orange Tail,True,Galidor
43625,Galidor Accessory Helmet Kek Powerizer,True,Galidor
4368,Technic Crank Disk,True,Technic
4369,Technic Piston Small,True,Technic
43708,Wedge 4 x 4 (Slope 18 Corner),True,Wedge
43710,Wedge 4 x 2 Triple Left,True,Wedge
43710pb04,Wedge 4 x 2 Triple Left with Dark Green Triangle with White Border Pattern (Sticker) - Set 8100,True,"Wedge, Decorated"
43710pb05,Wedge 4 x 2 Triple Left with Circuitry Pattern (Sticker) - Set 8101,True,"Wedge, Decorated"
43710pb07,Wedge 4 x 2 Triple Left with Dark Red ARC-170 Starfighter Pattern (Sticker) - Set 8088,True,"Wedge, Decorated"
43710pb22,Wedge 4 x 2 Triple Left with White Number 2 and Black and Gray Swirl Pattern #1 (Sticker) - Set 8161,True,"Wedge, Decorated"
43710pb23,Wedge 4 x 2 Triple Left with White Number 2 and Black and Gray Swirl Pattern #2 (Sticker) - Set 8161,True,"Wedge, Decorated"
43711,Wedge 4 x 2 Triple Right,True,Wedge
43711pb04,Wedge 4 x 2 Triple Right with Dark Green Triangle with White Border Pattern (Sticker) - Set 8100,True,"Wedge, Decorated"
43711pb05,Wedge 4 x 2 Triple Right with '8101' Circuitry Pattern (Sticker) - Set 8101,True,"Wedge, Decorated"
43711pb07,Wedge 4 x 2 Triple Right with Dark Red ARC-170 Starfighter Pattern (Sticker) - Set 8088,True,"Wedge, Decorated"
43711pb22,Wedge 4 x 2 Triple Right with Upside Down White Number 3 and Black and Gray Swirl Pattern #1 (Sticker) - Set 8161,True,"Wedge, Decorated"
43711pb35,Wedge 4 x 2 Triple Right with Upside Down White Number 3 and Black and Gray Swirl Pattern #2 (Sticker) - Set 8161,True,"Wedge, Decorated"
43712,Wedge 6 x 4 Triple Curved,True,Wedge
43712pb006,Wedge 6 x 4 Triple Curved with Green and White Spy Drone Pattern (Sticker) - Set 8114,True,"Wedge, Decorated"
43712pb007,Wedge 6 x 4 Triple Curved with Dark Green 'L.21' on White Panel Pattern (Sticker) - Set 8114,True,"Wedge, Decorated"
43712pb008,Wedge 6 x 4 Triple Curved with Vent Holes and Bubbles Pattern (Sticker) - Set 8075,True,"Wedge, Decorated"
43712pb009L,Wedge 6 x 4 Triple Curved with Scales Pattern Model Left (Sticker) - Set 8075,True,"Wedge, Decorated"
43712pb009R,Wedge 6 x 4 Triple Curved with Scales Pattern Model Right (Sticker) - Set 8075,True,"Wedge, Decorated"
43712pb010,Wedge 6 x 4 Triple Curved with White and Lime Checkered Pattern (Sticker) - Set 8138,True,"Wedge, Decorated"
43712pb013L,Wedge 6 x 4 Triple Curved with Air Intake and 'DAWES L4 ENGINE' Pattern Model Left (Sticker) - Set 8634,True,"Wedge, Decorated"
43712pb013R,Wedge 6 x 4 Triple Curved with Air Intake and 'DAWES L4 ENGINE' Pattern Model Right (Sticker) - Set 8634,True,"Wedge, Decorated"
43712pb014,Wedge 6 x 4 Triple Curved with Black Vent Lines on Dark Blue and Dark Bluish Gray Background Pattern (Sticker) - Set 8016,True,"Wedge, Decorated"
43712pb015,Wedge 6 x 4 Triple Curved with Red Arrows on Dark Blue Background Pattern (Sticker) - Set 8016,True,"Wedge, Decorated"
43712pb018,Wedge 6 x 4 Triple Curved with Ace of Spades on Top and Sides Pattern (Stickers) - Set 8493,True,"Wedge, Decorated"
43712pb024,"Wedge 6 x 4 Triple Curved with Dark Bluish Gray Splatters, 'FUEL INJECTION', and Orange Arrow Pattern (Sticker) - Set 8960",True,"Wedge, Decorated"
43712pb025,Wedge 6 x 4 Triple Curved with Dark Bluish Gray Splatters and White Scratches Pattern (Sticker) - Set 8960,True,"Wedge, Decorated"
43712pb027,Wedge 6 x 4 Triple Curved with Red 'V' Pattern (Stickers) - Set 8161,True,"Wedge, Decorated"
43712pb034,Wedge 6 x 4 Triple Curved with 6 Air Intakes on Top and 'SMOOTH RACING OIL' and Red '5' in White Circle on Both Sides Pattern (Stickers) - Set 8231,True,"Wedge, Decorated"
43712pb038,Wedge 6 x 4 Triple Curved with Dark Blue Panel Pattern (Sticker) - Set 8128,True,"Wedge, Decorated"
43712pb041L,"Wedge 6 x 4 Triple Curved with 2 Stripes, Black Line and Dark Red Markings Pattern Model Left Side (Stickers) - Set 8091",True,"Wedge, Decorated"
